City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Urucara,BR,2021-12-05 08:21:35,-2.5364,-57.76,73.17,98,98,2.51,overcast clouds
528,Spassk,RU,2021-12-05 08:21:37,52.747,87.7545,29.14,88,95,1.59,overcast clouds
529,Ilinskiy,RU,2021-12-05 08:21:38,55.619,38.1182,30.38,93,75,2.24,broken clouds
530,Kirakira,SB,2021-12-05 08:21:40,-10.4544,161.9205,80.42,81,97,2.91,overcast clouds
531,Prince Rupert,CA,2021-12-05 08:21:42,54.3161,-130.3201,35.29,81,1,6.91,clear sky
532,Pangkalanbuun,ID,2021-12-05 08:17:31,-2.6833,111.6167,82.35,82,100,5.32,light rain
533,Altay,CN,2021-12-05 08:20:20,47.8667,88.1167,30.54,62,88,5.06,overcast clouds
534,Malabo,GQ,2021-12-05 08:21:48,3.75,8.7833,82.51,74,100,2.04,moderate rain
535,Mirabad,AF,2021-12-05 08:21:49,30.4362,61.8383,62.8,35,0,3.47,clear sky
536,Tazovskiy,RU,2021-12-05 08:21:51,67.4667,78.7,-28.19,100,79,6.67,broken clouds
537,Pacific Grove,US,2021-12-05 08:21:53,36.6177,-121.9166,54.61,91,1,1.99,mist
538,Ugoofaaru,MV,2021-12-05 08:21:59,5.6667,73.0,82.49,75,31,10.94,scattered clouds
539,Urucui,BR,2021-12-05 08:22:00,-7.2294,-44.5561,73.36,92,99,2.64,overcast clouds
540,Hirara,JP,2021-12-05 08:22:02,24.8,125.2833,70.07,60,75,14.97,broken clouds
541,Evanston,US,2021-12-05 08:22:04,42.0411,-87.6901,39.47,51,90,1.01,overcast clouds
542,Dingle,PH,2021-12-05 08:22:06,10.9995,122.6711,78.48,81,80,13.44,broken clouds
543,Madimba,TZ,2021-12-05 08:22:07,-10.4,40.3333,84.81,68,98,12.1,moderate rain
544,Kavaratti,IN,2021-12-05 08:22:09,10.5669,72.642,81.03,77,4,12.48,clear sky
545,Saint-Louis,SN,2021-12-05 08:22:10,16.3333,-15.0,69.44,14,100,10.29,overcast clouds
546,Rabo De Peixe,PT,2021-12-05 08:22:12,37.8,-25.5833,61.29,97,75,3.44,broken clouds
547,Walvis Bay,NA,2021-12-05 08:22:14,-22.9575,14.5053,65.35,68,0,3.44,clear sky
548,Ossora,RU,2021-12-05 08:22:16,59.2353,163.0719,18.72,68,100,15.5,overcast clouds
549,Manakara,MG,2021-12-05 08:22:17,-22.1333,48.0167,86.54,54,0,11.95,clear sky
550,Payson,US,2021-12-05 08:22:19,40.0444,-111.7321,46.58,70,1,3.0,clear sky
551,Beyneu,KZ,2021-12-05 08:22:20,45.3167,55.2,41.16,47,1,12.57,clear sky
552,Tateyama,JP,2021-12-05 08:22:22,34.9833,139.8667,53.02,69,100,15.79,overcast clouds
553,Hinton,CA,2021-12-05 08:22:24,53.4001,-117.5857,6.84,92,100,2.91,overcast clouds
554,Beyla,GN,2021-12-05 08:22:25,8.6833,-8.6333,74.07,55,97,2.3,overcast clouds
555,Krasnyy Oktyabr,RU,2021-12-05 08:22:27,56.1167,38.8833,24.28,92,100,2.77,light snow
556,Kununurra,AU,2021-12-05 08:22:29,-15.7667,128.7333,105.78,26,40,8.05,scattered clouds
557,Mehamn,NO,2021-12-05 08:22:32,71.0357,27.8492,19.13,85,71,21.63,broken clouds
558,Coromandel,BR,2021-12-05 08:18:09,-18.4733,-47.2003,63.63,93,23,4.97,few clouds
559,Mandalgovi,MN,2021-12-05 08:22:01,45.7625,106.2708,27.93,37,0,22.64,clear sky
560,Ippy,CF,2021-12-05 08:22:38,6.2679,21.2247,88.92,24,24,5.23,few clouds
561,Gigmoto,PH,2021-12-05 08:22:39,13.7796,124.39,79.48,71,16,14.09,few clouds
562,Mayumba,GA,2021-12-05 08:22:41,-3.432,10.6554,80.71,81,100,5.82,overcast clouds
563,Sumbe,AO,2021-12-05 08:22:43,-11.2061,13.8437,80.89,80,100,4.41,overcast clouds
564,Norrtalje,SE,2021-12-05 08:22:44,59.758,18.705,22.23,85,98,8.39,overcast clouds
565,Mount Isa,AU,2021-12-05 08:22:46,-20.7333,139.5,98.37,19,40,4.61,scattered clouds
566,Oktyabrskiy,RU,2021-12-05 08:22:48,54.4815,53.471,29.19,86,100,7.99,overcast clouds
567,Vila Franca Do Campo,PT,2021-12-05 08:22:49,37.7167,-25.4333,62.2,87,3,1.77,clear sky
568,Wawa,NG,2021-12-05 08:22:51,9.9022,4.4192,80.35,28,100,5.28,overcast clouds
569,Liaozhong,CN,2021-12-05 08:22:53,41.5061,122.7242,43.29,73,0,16.55,clear sky
570,Aljezur,PT,2021-12-05 08:22:54,37.3191,-8.8033,52.52,81,23,12.3,few clouds
571,Buenaventura,CO,2021-12-05 08:22:57,3.8801,-77.0312,72.36,95,69,1.92,broken clouds
572,Eskil,TR,2021-12-05 08:22:59,38.4017,33.4131,51.01,47,95,10.38,overcast clouds
573,Jagodina,RS,2021-12-05 08:23:01,43.9814,21.2622,34.86,81,91,7.34,overcast clouds
574,Miles City,US,2021-12-05 08:23:02,46.4083,-105.8406,36.57,64,90,14.97,overcast clouds
575,Yanam,IN,2021-12-05 08:23:04,16.7333,82.2167,91.8,68,91,4.63,overcast clouds
576,Ryotsu,JP,2021-12-05 08:23:05,38.0833,138.4333,42.76,62,56,2.15,broken clouds
577,Minab,IR,2021-12-05 08:23:07,27.1467,57.0801,80.1,24,3,6.04,clear sky
578,Monze,ZM,2021-12-05 08:23:09,-16.2833,27.4833,91.47,21,5,8.5,clear sky
579,Zhigansk,RU,2021-12-05 08:23:10,66.7697,123.3711,-14.03,98,100,7.45,overcast clouds
580,Neuquen,AR,2021-12-05 08:23:12,-38.9516,-68.0591,57.09,88,0,0.0,clear sky
581,Xai-Xai,MZ,2021-12-05 08:23:14,-25.0519,33.6442,93.02,39,52,5.32,broken clouds
582,Hamilton,US,2021-12-05 08:23:17,39.1834,-84.5333,37.04,73,39,1.01,scattered clouds
583,Clermont,FR,2021-12-05 08:23:18,49.5,2.4167,40.01,83,100,12.3,overcast clouds
584,Borovskoy,KZ,2021-12-05 08:23:20,53.8,64.15,30.74,79,97,15.93,overcast clouds
585,Ulenje,TZ,2021-12-05 08:23:22,-8.9333,33.6833,74.86,44,49,5.53,light rain
586,Deep River,CA,2021-12-05 08:23:23,46.1001,-77.4995,11.95,75,32,2.66,scattered clouds
587,Yabelo,ET,2021-12-05 08:23:25,4.8833,38.0833,72.1,32,44,17.92,scattered clouds
588,Galesong,ID,2021-12-05 08:23:27,-5.3166,119.3661,73.42,89,100,17.09,overcast clouds
589,Santa Cruz,BO,2021-12-05 08:22:03,-17.8,-63.1667,71.06,100,90,13.8,moderate rain
590,Kudahuvadhoo,MV,2021-12-05 08:23:30,2.6708,72.8944,82.17,78,97,15.48,overcast clouds
591,Veraval,IN,2021-12-05 08:23:31,20.9,70.3667,81.41,53,0,5.39,clear sky
592,Tarauaca,BR,2021-12-05 08:23:33,-8.1614,-70.7656,72.99,98,100,1.74,overcast clouds
593,Encruzilhada,BR,2021-12-05 08:23:35,-15.5314,-40.9094,63.81,99,72,3.06,broken clouds
594,Iguape,BR,2021-12-05 08:23:36,-24.7081,-47.5553,67.6,92,70,2.39,broken clouds
595,Nelson Bay,AU,2021-12-05 08:23:38,-32.7167,152.15,67.08,66,82,1.99,broken clouds
596,Luanda,AO,2021-12-05 08:23:40,-8.8368,13.2343,80.6,78,75,5.75,broken clouds
597,Pringsewu,ID,2021-12-05 08:23:41,-5.3582,104.9744,80.46,82,91,2.42,overcast clouds
598,Farafangana,MG,2021-12-05 08:23:43,-22.8167,47.8333,84.83,63,0,12.44,clear sky
599,Port Hardy,CA,2021-12-05 08:23:45,50.6996,-127.4199,41.0,86,1,8.05,clear sky
600,Puerto Montt,CL,2021-12-05 08:22:21,-41.4698,-72.9447,50.83,100,0,5.75,clear sky
601,Sidi Ali,DZ,2021-12-05 08:23:48,36.0998,0.4206,55.69,83,76,22.93,broken clouds
602,Concordia,AR,2021-12-05 08:19:57,-31.393,-58.0209,63.79,89,42,7.0,scattered clouds
603,Eyl,SO,2021-12-05 08:23:52,7.9803,49.8164,84.51,52,6,19.28,clear sky
604,Brand-Erbisdorf,DE,2021-12-05 08:23:54,50.8667,13.3333,36.52,84,100,10.11,overcast clouds
605,Matadi,CD,2021-12-05 08:23:55,-5.8167,13.45,81.68,86,100,2.13,overcast clouds
606,Puerto Leguizamo,CO,2021-12-05 08:23:57,-0.1934,-74.7819,70.43,99,98,0.85,overcast clouds
607,Maniitsoq,GL,2021-12-05 08:23:59,65.4167,-52.9,31.26,93,100,33.02,snow
608,Boguchany,RU,2021-12-05 08:24:00,58.3814,97.4531,20.16,92,100,10.83,light snow
609,Paseh,ID,2021-12-05 08:24:02,-7.1026,107.7641,72.48,86,100,3.18,overcast clouds
610,Ambulu,ID,2021-12-05 08:24:04,-8.345,113.6058,82.65,78,100,8.5,overcast clouds
611,Tres Palos,MX,2021-12-05 08:24:05,18.1833,-101.6167,70.3,82,15,2.35,few clouds
612,Khatassy,RU,2021-12-05 08:24:07,61.9036,129.6383,-20.22,99,100,1.9,overcast clouds
613,Konya,TR,2021-12-05 08:24:09,38.1667,32.5,47.68,64,91,4.41,overcast clouds
614,Towada,JP,2021-12-05 08:24:10,40.6127,141.2067,35.28,71,16,5.7,few clouds
615,Maracai,BR,2021-12-05 08:24:12,-22.6106,-50.6672,66.51,78,18,8.61,few clouds
616,Keti Bandar,PK,2021-12-05 08:24:14,24.1447,67.4497,79.72,43,0,10.67,clear sky
617,Podporozhye,RU,2021-12-05 08:24:15,60.9112,34.1706,-1.25,98,68,4.0,broken clouds
618,Sao Gabriel Da Cachoeira,BR,2021-12-05 08:24:17,-0.1303,-67.0892,71.83,99,100,0.38,overcast clouds
619,Niceville,US,2021-12-05 08:24:19,30.5169,-86.4822,61.05,96,90,3.44,fog
620,Antalaha,MG,2021-12-05 08:24:20,-14.9003,50.2788,84.79,59,14,10.76,few clouds
621,Lewisville,US,2021-12-05 08:22:19,33.0462,-96.9942,61.66,80,75,0.0,broken clouds
622,Bubaque,GW,2021-12-05 08:24:23,11.2833,-15.8333,80.04,70,81,10.07,broken clouds
623,Gombong,ID,2021-12-05 08:24:25,-7.6072,109.5142,81.01,78,100,7.14,overcast clouds
624,Dekar,BW,2021-12-05 08:24:26,-21.5333,21.9333,76.59,57,100,14.07,overcast clouds
625,Ca Mau,VN,2021-12-05 08:24:28,9.1769,105.15,83.91,50,74,5.57,broken clouds
626,Harper,LR,2021-12-05 08:24:30,4.375,-7.7169,80.85,80,59,3.0,light rain
627,Shingu,JP,2021-12-05 08:24:31,33.7333,135.9833,50.99,72,2,3.74,clear sky
628,Fare,PF,2021-12-05 08:24:33,-16.7,-151.0167,81.16,64,67,13.18,broken clouds
629,Diego De Almagro,CL,2021-12-05 08:24:35,-26.3667,-70.05,61.39,28,3,0.89,clear sky
630,Calvia,ES,2021-12-05 08:24:36,39.5657,2.5062,57.07,47,12,27.85,light rain
631,Maceio,BR,2021-12-05 08:21:49,-9.6658,-35.7353,78.24,88,75,2.3,broken clouds
632,Sochi,RU,2021-12-05 08:24:41,43.6,39.7303,53.69,68,100,9.93,overcast clouds
633,Valparaiso,CL,2021-12-05 08:24:43,-33.0393,-71.6273,56.84,47,0,4.61,clear sky
634,Namatanai,PG,2021-12-05 08:24:44,-3.6667,152.4333,78.58,90,100,9.64,moderate rain
635,Kurovskoye,RU,2021-12-05 08:24:48,55.5783,38.9108,28.92,90,100,4.61,overcast clouds
636,Omboue,GA,2021-12-05 08:24:49,-1.5746,9.2618,82.8,76,66,8.28,light rain
637,Carutapera,BR,2021-12-05 08:24:51,-1.195,-46.02,75.79,95,96,5.64,overcast clouds
638,Kagalnitskaya,RU,2021-12-05 08:24:52,46.8806,40.1466,50.88,74,100,19.15,overcast clouds
639,Chulman,RU,2021-12-05 08:24:54,56.8479,124.9104,9.75,97,100,3.94,light snow
640,Sri Aman,MY,2021-12-05 08:24:56,1.2376,111.4621,78.85,94,40,2.3,light intensity shower rain
641,High Level,CA,2021-12-05 08:24:57,58.5169,-117.136,-27.29,75,1,2.3,clear sky
642,Krasnyy Chikoy,RU,2021-12-05 08:24:59,50.3643,108.7512,23.54,86,75,7.45,broken clouds
643,Kano,NG,2021-12-05 08:25:01,12.0001,8.5167,66.09,32,68,5.75,broken clouds
644,Gorontalo,ID,2021-12-05 08:25:03,0.5412,123.0595,83.53,76,97,6.6,overcast clouds
645,Surgut,RU,2021-12-05 08:24:18,61.25,73.4167,0.09,77,90,13.0,snow
646,Birnin Kebbi,NG,2021-12-05 08:25:06,12.4539,4.1975,76.69,18,84,11.34,broken clouds
647,Sangar,RU,2021-12-05 08:41:31,63.9242,127.4739,-12.48,95,100,7.25,overcast clouds
648,Felanitx,ES,2021-12-05 08:41:35,39.4696,3.1483,58.95,58,16,21.52,few clouds
649,Salinopolis,BR,2021-12-05 08:37:26,-0.6136,-47.3561,77.68,89,89,8.41,overcast clouds
650,Tambura,SS,2021-12-05 08:41:37,5.6,27.4667,92.71,26,97,7.18,overcast clouds
651,Terrace Bay,CA,2021-12-05 08:41:39,48.7834,-87.1,13.62,81,99,4.92,overcast clouds
652,Yakeshi,CN,2021-12-05 08:41:42,49.2833,120.7333,10.06,96,48,6.55,scattered clouds
653,Laela,TZ,2021-12-05 08:41:44,-8.5667,32.05,80.69,38,34,9.4,scattered clouds
654,Nouadhibou,MR,2021-12-05 08:41:45,20.931,-17.0347,60.78,72,100,10.36,overcast clouds
655,Mizdah,LY,2021-12-05 08:41:47,31.4451,12.9801,49.89,45,0,13.8,clear sky
656,Amurzet,RU,2021-12-05 08:41:48,47.6967,131.0981,7.36,97,8,4.07,clear sky
657,Petropavlovsk-Kamchatskiy,RU,2021-12-05 08:41:50,53.0452,158.6483,23.59,50,20,13.42,few clouds
658,Burdur,TR,2021-12-05 08:41:52,37.7203,30.2908,52.5,66,20,3.44,few clouds
659,Kargil,IN,2021-12-05 08:41:53,34.5667,76.1,24.96,64,99,2.19,overcast clouds
660,Rorvik,NO,2021-12-05 08:41:56,64.8621,11.2373,22.86,68,14,25.26,few clouds
661,Aasiaat,GL,2021-12-05 08:41:58,68.7098,-52.8699,35.55,45,76,35.08,broken clouds
662,Catuday,PH,2021-12-05 08:42:01,16.2923,119.8062,79.02,65,85,9.64,overcast clouds
663,Gazojak,TM,2021-12-05 08:42:03,41.1875,61.4036,43.47,59,7,3.51,clear sky
664,Eydhafushi,MV,2021-12-05 08:42:04,5.1033,73.0708,82.49,73,25,12.21,scattered clouds
665,Bangarapet,IN,2021-12-05 08:42:06,12.9667,78.2,83.39,55,54,6.04,broken clouds
666,Finnsnes,NO,2021-12-05 08:42:07,69.2296,17.9811,17.56,93,17,4.63,few clouds
667,Krabi,TH,2021-12-05 08:42:09,8.0726,98.9105,88.0,55,40,9.22,scattered clouds
668,Bourail,NC,2021-12-05 08:42:11,-21.5667,165.4833,80.26,74,25,5.66,scattered clouds
669,Mglin,RU,2021-12-05 08:42:12,53.0591,32.8475,28.36,92,83,7.7,broken clouds
670,Cangzhou,CN,2021-12-05 08:42:14,38.3167,116.8667,47.23,51,0,7.34,clear sky
671,Lahore,PK,2021-12-05 08:42:01,31.5497,74.3436,73.38,43,40,0.0,haze
672,Mackenzie,CA,2021-12-05 08:42:17,55.2999,-123.1698,7.02,92,1,0.0,clear sky
673,Terme,TR,2021-12-05 08:42:19,41.2092,36.9739,59.97,84,100,4.61,overcast clouds
674,El Limon,VE,2021-12-05 08:42:20,10.3059,-67.6321,68.99,83,37,3.38,scattered clouds
675,Vesoul,FR,2021-12-05 08:42:22,47.5833,5.8333,39.15,97,100,11.12,overcast clouds
676,Bay City,US,2021-12-05 08:40:18,43.5945,-83.8889,31.57,80,75,3.44,broken clouds
677,Mangrol,IN,2021-12-05 08:42:25,21.1167,70.1167,81.79,51,1,7.54,clear sky
678,Touros,BR,2021-12-05 08:42:27,-5.1989,-35.4608,79.7,78,45,13.0,scattered clouds
679,Livadiya,RU,2021-12-05 08:42:28,42.8692,132.6764,32.9,74,68,2.3,broken clouds
680,Fomboni,KM,2021-12-05 08:42:30,-12.28,43.7425,81.95,76,97,8.12,light rain
681,Henties Bay,NA,2021-12-05 08:42:33,-22.116,14.2845,62.85,62,0,10.2,clear sky
682,Montepuez,MZ,2021-12-05 08:42:34,-13.1256,38.9997,94.33,27,100,5.46,overcast clouds
683,Isangel,VU,2021-12-05 08:37:47,-19.55,169.2667,76.98,85,82,7.58,broken clouds
684,Calama,CL,2021-12-05 08:42:37,-22.4667,-68.9333,50.49,29,20,13.8,few clouds
685,Ust-Ilimsk,RU,2021-12-05 08:42:39,58.0006,102.6619,17.49,91,100,8.79,light snow
686,Kizukuri,JP,2021-12-05 08:39:15,40.8061,140.3861,37.11,61,74,7.25,broken clouds
687,Indaiatuba,BR,2021-12-05 08:42:42,-23.0903,-47.2181,66.74,82,0,12.66,clear sky
688,Sao Miguel Do Araguaia,BR,2021-12-05 08:42:44,-13.275,-50.1628,71.82,95,100,5.23,overcast clouds
689,San Clemente,US,2021-12-05 08:42:45,33.427,-117.612,58.87,92,4,3.0,clear sky
690,Labuan,MY,2021-12-05 08:42:47,5.2767,115.2417,88.16,70,20,5.01,few clouds
691,Westport,US,2021-12-05 08:42:50,41.1415,-73.3579,42.75,67,1,5.01,clear sky
692,Vilyuysk,RU,2021-12-05 08:42:52,63.7553,121.6247,-4.14,98,100,4.92,overcast clouds
693,Port Said,EG,2021-12-05 08:42:53,31.2565,32.2841,64.38,63,40,14.97,scattered clouds
694,Manzanillo,CU,2021-12-05 08:42:55,20.3433,-77.1167,70.41,94,100,7.0,overcast clouds
695,Portland,US,2021-12-05 08:41:50,45.5234,-122.6762,45.45,91,90,1.01,overcast clouds
696,Huambo,AO,2021-12-05 08:42:58,-12.7761,15.7392,67.8,83,40,0.0,moderate rain
697,Huilong,CN,2021-12-05 08:42:59,31.8111,121.655,62.04,64,100,8.95,overcast clouds
698,Oyama,JP,2021-12-05 08:43:01,36.3,139.8,50.04,47,5,7.83,clear sky
699,Oktyabrskoye,RU,2021-12-05 08:43:03,43.0645,44.7417,51.35,34,40,2.24,scattered clouds
700,Bonavista,CA,2021-12-05 08:43:04,48.6499,-53.1147,29.12,56,47,20.04,scattered clouds
